biography,biography_50_characters,biography_75_words,count_objects,date,freebase:id,id,ideo:id,ima:id,lcnaf:id,ldm:id,moma:id,name,phm:id,superseded_by,supersedes,tms:id,ulan:id,url,vanda:id,viaf:id,walker:id,wikipedia:id,woe:country,woe:country_id
"The firm of Hemmerle, a fourth-generation family-run atelier based in Munich, Germany, is an innovative high-end jewelry firm with a distinctive approach to its choice of materials. It traces its origins to the late nineteenth century when, in 1893, brothers Joseph and Anton Hemmerle took ownership of an existing Munich jeweler Elchinger, changing the name to Gebruder (or brothers) Hemmerle in the process.  Munich has for centuries been a center of high-quality craftsmanship in gold, silver and jeweled work, a tradition from which Hemmerle emerged.  Hemmerle became renowned for offering traditional jewelry and decorations that were sufficiently technically sophisticated and of high quality and soon thereafter the firm was appointed purveyor to the Royal Bavarian Court.  In this capacity, the firm provided the royal family with military decorations and medals. In 1904, Hemmerle established its boutique and atelier on fashionable Maximilianstrasse in Munich, where it still stands today.

Joseph’s and Anton’s sons, Joseph Jr. and Carl Hemmerle, assumed directorship of the company in 1937 and continued producing the traditional jewels for which Hemmerle enjoyed a strong reputation. In 1971, directorship passed to their sons, Franz and Stefan, and in 1995, Stefan took sole control of Hemmerle with his wife Sylveli. Stefan, a trained goldsmith, became the creative design force behind the firm. He cites as inspirations the unusual mix of nature, the Bauhaus and the Neue Sachlichkeit movement. Under their direction, the firm underwent a major transformation, developing a bold and sometimes understated aesthetic that continues the use of high-quality stones with some surprising mixes of metals and even woods.

The transition started with a commission in 1995 for a prominent Munich art collector. In response to the client’s penchant for Berlin iron jewelry, Stefan Hemmerle set a large white diamond in a base of textured black iron rather than the predictable gold or platinum. The unusual, irreverent combination of a common metal with the brilliance of a precious stone against the textured iron mixed historical and contemporary aesthetic simplicity and bold modernity, becoming a Hemmerle signature. The company has since expanded beyond iron, employing unconventional, provocative materials such as aluminum, copper, stainless steel, brass, rare woods, acorns, river pebbles, and even walrus teeth in creating its architectural settings for exquisitely cut gemstones. 

As of 2012, Stefan and Sylveli Hemmerle run the business with their son, Christian, and daughter-in-law, Egyptian-born Yasmin. Together the family oversees all aspects involved in Hemmerle’s designs. Production at their atelier is annually limited to no more than 350 pieces. A single piece can take up to 500 hours to create, and no two are exactly the same. Hemmerle can be called a haute joaillerie firm as it concentrates on high-quality craftsmanship and stones.  Their innovative techniques and material combinations along with an interest in a modernist aesthetic in design are not often associated with haute joaillerie, but it makes them a creative firm in this field.



Hemmerle, Stefan, Johanna Dorner, John Traina, and Regina Schmok. Stefan Hemmerle: The Art of Nature. Munich: Stefan Hemmerle, 2000. 

Hemmerle and Tamasin Day-Lewis. Delicious Jewels. Munich: Prestel Publishing, 2011.

Jewels Today: Seen by Stefan Hemmerle. Munich: Collection Rolf Heyne, 2006. Published in conjunction with the exhibition Myths: Jewels Today – Seen by Stefan Hemmerle, shown at Die Neue Sammlung – The International Design Museum Munich, Pinakothek der Moderne, Munich.

Press release, “Hemmerle”, by JB Pelham PR.",,,5,"German, b. 1946",,35456089,,,,,,Stefan Hemmerle,,0,0,,,https://collection.cooperhewitt.org/people/35456089/,,,,,23424829,23424829
"Industrial designer, Jake Dyson, is the son of James Dyson, inventor of the innovative and widely imitated cyclonic vacuum cleaner system of the early 1990s, the lastest versions and variants still in production today. Growing up around an engineer-designer influenced Jake, who chose the same career path and studied Industrial Design at Central St. Martin’s College of Art and Design. He graduated in 1994 and began work designing retail interiors, shops, cafes and clubs. He then set up his own workshop, purchasing a mill and a lathe, and started experimenting and developing products. His studio/workshop, Jake Dyson Products, is based in Clerkenwell in Central London.

Jake has become a specialist in lighting design, and leads a small team of engineers at his studio, focusing their efforts on coming up with new products such as the 2007 Motorlight lamp, the first variable angle up-light, which comes in both floor and wall models. Jake Dyson’s approach is to first conceive of a product, then control all processes from concept to manufacture, rather than separate product design from the development and manufacturing sides. Jake believes that a “hands on” approach to creating prototypes, testing, and subsequently finishing products, is an essential part of the design process.",,,1,"English, born 1972",,35456083,,,,,,Jake Dyson,,0,0,,,https://collection.cooperhewitt.org/people/35456083/,,,,,23424975,23424975
"Anthony Burrill is a graphic designer based in Oxney, Kent, England.  Born in Littleborough, Lancashire, Burrill studied Graphic Design at Leeds Polytechnic and the Royal College of Art.  Working in print, installation, and moving image, Burrill’s work often features witty yet commonplace slogans set in bold types and bright colors.  Traditional printmaking techniques such as wood block printing, letterpress and screenprint are integral parts of Burrill’s design process and aesthetic.  His commercial practice has included advertising campaigns and posters for The Economist magazine, the British Library, the London Underground, The Design Museum, London, and Colette, Paris.  His work has been exhibited at the Graphic Design Museum at Breda, Kemistry Gallery, London, The Victoria & Albert Museum, London, and the Walker Art Center, Minneapolis.",,,1,"British, b. 1966",,35456075,,,,,,Anthony Burrill,,0,0,,,https://collection.cooperhewitt.org/people/35456075/,,,,,23424975,23424975
Edinburgh Weavers employee,,,1,"Austrian, active Italy",,35456079,,,,,,Contessa Friedlinde di Colbertaldo Dinzl,,0,0,,,https://collection.cooperhewitt.org/people/35456079/,,,,,23424750,23424750
"The 47-year old Grcic is recognized for his innovative solutions in designing even the most mundane products, ranging from laundry baskets and kitchen appliances, to furniture, lighting, and more. His approach to design often looks beyond form and function, investigating how an object should work and look in the context of its relationship to the user, and the suitability of materials and fabrication methods for fitness of purpose, durability, cost, and broad availability. 

Trained in England between 1985 and 1989, first in cabinet-making and carpentry, then in furniture design, the work Grcic produced in his first decade of practice reflected his grounding in the spare rational design language of the Modernist tradition. By 1991, after a year working for the English designer Jasper Morrison, Grcic returned to his native Munich, where he opened his own design studio, and by the end of the decade, was experimenting with computer-aided design software, creating more fluid forms while continuing to rethink conventional home products. His later designs often incorporate a wry humor as well.

Ryan, Zoe, Konstantin Grcic : Decisive Design. Chicago, Ill: The Art Institute of Chicago, 2009.

Phaidon Design Classics, vol 3. London, New York: Pahidon Press, 2006. no. 965.

www.designmuseum.org/design/konstantin-grcic

www.konstantin-grcic.com",,,1,"German, born 1965",,35456093,,,,,,Konstantin Grcic,,0,0,,,https://collection.cooperhewitt.org/people/35456093/,,,,,23424829,23424829
"Maureen Mooren is a graphic designer based in Amsterdam, the Netherlands, where she runs her own studio. She graduated from the Willem de Kooning Academy, Rotterdam, the Netherlands, in 1996 and collaborated with Daniel van der Velden until 2007 on a variety of projects, mainly in the cultural field. Mooren & Van der Velden designed amongst others ‘Archis’ magazine, the identity of the Holland Festival, and several catalogues.  Between 2001-2004 Mooren taught at the ArtEZ Institute of the Arts in the Graphic Design Department in Arnhem, the Netherlands. Since 2007 Mooren has operated independently and developed identities, books and printed materials, still mostly for cultural clients such as Holland Festival, Marres, Centre for Contemporary Culture in Maastricht, and If I Can’t Dance, I Don’t Want To Be Part Of Your Revolution.  In 2011 she was one of the artists who took part at the presentation ‘Opera Aperta/Loose Work’ in the Dutch Pavilion at the Venice Bienniale. In recent years Mooren has worked as a guest tutor at Werkplaats Typografie in Arnhem, the Netherlands.",,,32,"Dutch, b. 1969",,35456071,,,,,,Maureen Mooren,,0,0,,,https://collection.cooperhewitt.org/people/35456071/,,,,,23424909,23424909
,,,1,"Italian, 1734–1802",,35456097,,,,,,Gaetano Gandolfi,,0,0,,,https://collection.cooperhewitt.org/people/35456097/,,,,,23424853,23424853
,,,1,France,,35456065,,,,,,Jean Lauer,,0,0,,,https://collection.cooperhewitt.org/people/35456065/,,,,,23424819,23424819
,,,1,"French, 1714 - 1791",,85021699,,,,,,Jean François de Neufforge,,0,0,,,https://collection.cooperhewitt.org/people/85021699/,,,,,23424819,23424819
"Stuart was an important portrait painter of Colonial America and the early Republic. Stuart worked in Philadelphia from 1770-1771, working for Scottish artist Cosmo Alexander, traveling to Scotland in 1772, and returning to Rhode Island in 1773, where he painted portraits for the next two years. During the American Revolution, Stuart lived in London where he worked in the studio of Benjamin West from 1777-1782. Combining lessons he learned from West and the work of Reynolds and Gainsborough, he gained recognition from 1782. Beginning in 1794, Stuart began to work on his famous portraits of George Washington: ""The Vaughn Portrait"" (1794-95), reproduced on the dollar bill, ""The Athenaeum Portrait"" (1796), and the full-length ""Landsdowne Portrait"" also of 1796.",,,1,"American, 1755 - 1828",,85021693,,,,,,Gilbert Stuart,,0,0,,,https://collection.cooperhewitt.org/people/85021693/,,,,,23424977,23424977
,,,2,,,85027119,,,,,,Mrs. Hamilton Fish Webster,,0,0,,,https://collection.cooperhewitt.org/people/85027119/,,,,,,
,,,1,,,85027109,,,,,,Tian An China Investments Company Ltd.,,0,0,,,https://collection.cooperhewitt.org/people/85027109/,,,,,,
,,,1,"French, 1713 - 17??",,85005623,,,,,,Pierre Roguié,,0,0,,,https://collection.cooperhewitt.org/people/85005623/,,,,,23424819,23424819
,,,1,"French, 1705 - 1783",,85005613,,,,,,Jean Mansart de Jouy,,0,0,,,https://collection.cooperhewitt.org/people/85005613/,,,,,23424819,23424819
,,,1,"French, c. 1601 - 1689",,85005607,,,,,,Charles Errard,,0,0,,,https://collection.cooperhewitt.org/people/85005607/,,,,,23424819,23424819
,,,1,1682 - 1752,,85005601,,,,,,Jacopo Amigoni,,0,0,,,https://collection.cooperhewitt.org/people/85005601/,,,,,23424853,23424853
,,,1,French,,85005625,,,,,,Ollivier,,0,0,,,https://collection.cooperhewitt.org/people/85005625/,,,,,23424819,23424819
,,,1,"French, 1870",,85005617,,,,,,Charles Auguste Foulard,,0,0,,,https://collection.cooperhewitt.org/people/85005617/,,,,,23424819,23424819
,,,1,1674-1726,,85005605,,,,,,Jean Bérain the Younger,,0,0,,,https://collection.cooperhewitt.org/people/85005605/,,,,,23424819,23424819
,,,1,French,,85005611,,,,,,Maurice Jacques,,0,0,,,https://collection.cooperhewitt.org/people/85005611/,,,,,23424819,23424819
,,,1,French,,85005609,,,,,,Jean Le Moine,,0,0,,,https://collection.cooperhewitt.org/people/85005609/,,,,,23424819,23424819
,,,2,"French, 1648 - 1719",,85005615,,,,,,Nicolas Guérard,,0,0,,,https://collection.cooperhewitt.org/people/85005615/,,,,,23424819,23424819
Franz Widnmann was a Munich artist noted for his frescoes and decorative arts.,,,1,"German, 1846 - 1910",,85021705,,,,,,Franz Widnmann,,0,0,,,https://collection.cooperhewitt.org/people/85021705/,,,,,23424829,23424829
,,,1,American,,85021711,,,,,,Ferher,,0,0,,,https://collection.cooperhewitt.org/people/85021711/,,,,,23424977,23424977
,,,1,"American, 1907 - 1982",,85021715,,,,,,George F Adomatis,,0,0,,,https://collection.cooperhewitt.org/people/85021715/,,,,,23424977,23424977
,,,35,,,85055449,,,,,,Fife,,0,0,,,https://collection.cooperhewitt.org/people/85055449/,,,,,,
,,,1,"French, 1688 - 1738",,85042649,,,,,,Edme Jeaurat,,0,0,,,https://collection.cooperhewitt.org/people/85042649/,,,,,23424819,23424819
,,,1,"French, 1728 - 1805",,85042641,,,,,,Marie Thérèse Reboul,,0,0,,,https://collection.cooperhewitt.org/people/85042641/,,,,,23424819,23424819
,,,1,"French, 1798 - 1838",,85042637,,,,,,Claude-Aimé Chenavard,,0,0,,,https://collection.cooperhewitt.org/people/85042637/,,,,,23424819,23424819
,,,12,"Italian, 1777 - 1829",,85042639,,,,,,Saverio della Gatta,,0,0,,,https://collection.cooperhewitt.org/people/85042639/,,,,,23424853,23424853
,,,1,"Italian, 1494 - 1540",,85042643,,,,,,Giovanni Battista Rosso,,0,0,,,https://collection.cooperhewitt.org/people/85042643/,,,,,23424853,23424853
"American mill producing upholstery fabrics, and especially woven linen. It collaborated with the companies Herman Miller and Jack Lenor Larsen in the 1950s.",,,148,,,85042645,,,,,,Joynel,,0,0,,,https://collection.cooperhewitt.org/people/85042645/,,,,,,
,,,1,"French, 1660 - 1740",,85024301,,,,,,Audran Family,,0,0,,,https://collection.cooperhewitt.org/people/85024301/,,,,,23424819,23424819
,,,1,French,,85008229,,,,,,C. Jacquinet,,0,0,,,https://collection.cooperhewitt.org/people/85008229/,,,,,23424819,23424819
,,,1,French,,85008235,,,,,,Louis Bosse,,0,0,,,https://collection.cooperhewitt.org/people/85008235/,,,,,23424819,23424819
